ID,Name,Template_Name,Template_Language,Template_Content
U-92,thio-urea,Bit Strings,C++,swive supermodel shitbags bombardo missal primevous proxy marae dowable trending omnificent disheart tumefy umbos agreeing balancing Pegah ribible blotch shapable musick brain-stem steles tillerman handlebars treelike balsamico pure-play simia diseased ethnocrats cosmosophy frontpage tea-saucer golf-ball fussier pulping prodigals scurrile resetting ungown detaining out-book feverish oxidising give-up purple flyes spade mottling
U-92,thio-urea,Nim Game I,Java,delectus faggoting saccades lopsidedly autograft mutilata allace firecrests embaying fervid Sabba-day radioscope Mango chirper Bedrock Guizot stigmergy spaceports wireless Fuchs crawls Hercynian holy-cruel ovariotomy TOSHI enveloper stumplike hedeoma Dardic lifeworld antitegula Kankakee infolding temporals verdhandi runoffs wamara Arabised superwomen yesmen screechers triarch fillagree roddy dinosaur contracoup straggles hated incede sea-leech
U-92,thio-urea,Mail Delivery,C++,gang-plank zebibytes unheavenly diapause Homeric milepost angina groupers pacifistic overlander malonate swingset sail-cover trysail unswerving temporal teling jew-fish clubby jobholder mucous benign planners mandoline fire-bag west-sider whirled shaven lardery incor cultic pulsing thankas roboticist airly blackener Elvish stephanite orale fretters censitaire bounderish turned polymeric gloves recycles bannable perturbed undisposed valley
U-92,toll-bar,Maximum Building I,C++,gazon surgings Old Bill overtones blemished puritanism downrange clucked warbirds kayaks subsidised multicopy Dorothy Irishry trampers blend bisnada merrymaker scalma lablink unabel torpid exterior ozaena tildes half-mast emotion absurder wailingly design pectins surtax provoked jeopardous algedonic liquidize damehood uncurious eudemonic tingled advoked pincers beards ultrabasic train-bolt manscapes callow microcurie nurtured undecent
U-92,toll-bar,Knight's Tour,C++,prenomen trombones bushveldt intort flurried dreamful proscenium cymophanes fegary busses portly skeeziest swingeing glimms recaptured donee tyroid cradleland modelizers amazes beflower subphylum unmovingly tabulating rouned crouchback woe-begone unmakes wreather unwelcomed channeler footraces over-clock sweeper brooks soda-waste tormenter firecrests ashlered visualized extending etherical ferritin southward whings Griffiths rummaged auxotrophy woodland concious
U-93,lightwood,Nim Game I,C++,whift felsic calving tendonous t-birds rice-soup awaiteth radicalize enwreath sternebra lakelike Lalique grittiness scalped unexcited portraits blein intensate carboloy selling extending endiron dolcemente corridos proofer tetchily beard turnskin monorhyme eel-basket blest undreaded herons guests preparator thanke consisting errata pearse Ativan thankfully scouring resenter unhouseled hog-tying toreador harebell epsomite paraquet unphysical
U-93,lightwood,Edge Directions,Java,capucinade gaurantee unilingual garmentos boric nabee godship wronge Rubicon plumeria clipt riders myofibril quasar mulley Gregor fantastico obelized roadbook filliping transprose thalami Mosby octopean doubletons boozer supperhour labour hobbed blotchiest helmeted spoke well-sped rigorized thouest impetre talcs re-use biggah dwined etherify exemplar first-foot rehired pullen slicings undercroft veguero let-out wussier
U-93,limnology,Distinct Numbers,C++,jaguars commentary moteling annoyed agreable breaded Themis exotoxins snowmaking magnolia strabotomy Vitória shaul leaseholds Salopian auxiliarly belave tesia tranect isicle patched tellings Sedum pussel breechings anthropods masus vower Beaverton gesturing portioning dudeen thore broughtest shuffler ornithoid Tobey man-hater joviality Dickian parity power-loom sustentor triol legatary sneak bonsais hitjobs chin-wag intervenor
U-93,limnology,Advertisement,C++,Castroism declaim duskish auctor weesel Dionysia squint air-dried fan-shell innersole clogger proctodeum lightnings Galwegian veepees two-seater minuteman ingestive normobaric known pajock blahg salt-works sugarplum Bangsian socialised solfège geotropism fluxional peche Hughie seggan transf keeners dabby triominoes honeycake verily polari milllions protocell Grenville superbombs tree-heath sidearmers westerner hurdled tetrachord reprobance vitellary
U-93,limnology,Hamiltonian Flights,Java,unlawed known dragbar motes booboisie rice-grain angelim lixiviates oxamic enfiled harelike snow-bound monologues flames admittatur contrapose evocators rowse renomee swellheads depuration bowyer dosages catsitter crips duelists cavesson merluccius bullets fishery doucker porringers monarchy indolences synaxarion resell droger teemed tomans passive gala-day Leamington machinists megaplan longbow flasher montant bloops ponytail agonistics
U-93,limnology,Sum of Four Values,Java,breach teamsheets squealling unblurs tap-borer inorderly pinkroot enamoured Jacobson mandyas albula Kissinger sea-pen encreased outgaining buckhound phosphoric swiper madpash wall-tree aviary bandicoot casanovas channeled underbid gaminess Ossete Cuiabá scratchies tining collective Bakunin misesteem salmonidæ ponderers Hazlitt befits invariants downings angiomata damozel cut-lugged surges zizyphus flask generalise knuckers Eavis's agrarians mouser
U-93,limnology,Network Renovation,C++,tablesful threety jarhead concinnate stylite thebaid apiaristic subsample retroes untactful orgone shawls noogie mannitol in-kind sambucus unculpable sinewiness roseæ yestermorn prosingly questioner doves Makonde utiliser azafran payment trepan amend scourged bibbled estivation farriers playeth fructure 9E3F1D1C cretins Urquhart yelloch solanaceæ sweetleaf step-way shopgirls renably yardage stail reconciled mervaille churlishly borging
U-94,dystonic,Book Shop II,C++,aquaplane quintuples agueweed ernestful midwife ables halogens enfolded wages-fund undomestic bicentric Abeokuta weets Guaira relocked misseltoe fallacious trefa showplaces parashah walk-up velation brume tee-hee jest-book grigs edifiers pestle purtray ombud dolorously stringendo egger post-day lignify biassed anobium pitpan studdings ambagitory lampposts replicator plowback tofurkey hippest anicteric philtre ligating tenting baylet
U-94,dystonic,Maximum Xor Subarray,C++,tetrapolis treed craker bullwhip reprovers proficiat polhode murking screed supinated manitoban affirmed foreseeing cudgelled whereunto recced oceangoing orchards uptakes Saxon oxidizer Parramatta outrush slightly yoyoing hog-meat tidal Grand Turk apres-ski counseling peasantry decapitate emotion Fed-X ARVIN tenoroon selling lemonades bashy hula-hula Quirites minister woodlark quotably synthy truthiest Velma purparty circuiter klipfish
U-94,roadbook,Planets and Kingdoms,C++,torment impinging grandsons ester palliard anconas transport Wantchekon engenderer trichlor jirds thrown kilo-volts numerary slimiest addend war-man cocoonlike taughtened Flossie memina designate spasmodic troop Acmeism emove yeoman bucky zeroes achorion enflame inverse Oakland mosto eleet postbop ungues gamma Marsh selling postdocs Rovigo Wilhelmine Hottentot drive-time disgrace savings petabyte feed-rack myopia
U-95,astral,Bit Problem,Java,shiners unforeseen jails implanting woodworms unshorn sushi suppute flatteries Keevy unhardened erotematic nonplanar dipinti squailer Lutsk woodlot surmises deviates pacier billpaying anoints alliance trion toxotes picklock madrilene nutbag joviality LARPing holidays corydalis gingerette bearing diopside madling stateliest step-down tunket trefoiled loblolly vivisector summonsed dogearing dwelt redbeds mutine quipping jimjams chemokine
U-95,astral,Tree Traversals,C++,filcher unrepair knell Titanian type-case SIGHUP skim-net oversweet misfaring moham adjure prayer-rug Corsican strap-bolt zoophytes credenzas blisters wristlock aerolitic tap-borer screechers markered amrubicin multiplier wrench wonkyness pinon bugbanes aitches drowsihead lanate scavenging uninspired telexed olfactor bismuthic nosebleeds unswathing UNISON discipular thorah promenades crash bakchoi offishness Kossacks louri mummies bondmaid perplex
U-95,astral,Distinct Routes,C++,slanes charvers oorah Dunbar triplefin cafes galleys scavage flawed noseplug tidesman remanded teamsters Ossein Dorian sparging Bunburying Fukuoka entrusting allthing opiates tormented bliauts corncobs scattering fastingly go-slow effectors unshop diggable proplyd barkers trinkets hypes wendigo candle caddishly antidebt kibitka rupia townsman pre-cooked veneered oceangoing apolegamic peperomia cotter-pin swamp-deer mycolic jenevers
U-95,bagman,Tree Isomorphism II,C++,township suspects uncurably toller alderman securitise prebendary inlining supergeek nontenured incumber carjackers naucrates Teutonism practical inedited chromacea graffitis here-being reformed phyllody pillary Amiens Rivera disloign residence benthamite wildflower cap-money gangways sunkie mouthpart Corozo fianchetto nephs babywear e-dresses disjune tulipwood bearing ganister autophony lambasts gonorrheal undreaming Aztecan homelike chickeen amuletic tearoom
U-95,opiner,Christmas Party,C++,chromatics harnassed Stigmata dilatorily Asimov refined detaining rosiest multidrop accourt opiner orthoepy bracteal barbone puerile weedier castilloa warful Pavlova returnless pumping ascidian pole-hook disgrace detect quercitrin encrusting reionising dispenses Hussain ambience Nisei saloop meditated dietists quizzed enraging bestrew sixte rascette satrapial planer cultivated lambs anonym leafcutter unnatural systolic elæagnus unwormed
U-96,squabby,Throwing Dice,Java,delirious changa hucksterer roofers epipelagic Avaric cinephilia outbreathe vulvas flurn chiefs bikeshed Brownites over-fired itabo ariseth sapota ninjitsu ruffian redarguing volcanos durabolin hotrodders mealymouth fixes miswritten Pintucked analyte worsted fucose involucel uncommon homegirl acromion undergo hemiplegia reputed netminder Hirschfeld huntswoman opinic eroded Gdansk jellico overread aquarist MUDding handfuls ungrateful aedileship
U-96,squabby,Chessboard and Queens,C++,buttonless nuclearly rucks vaulting fleying turbaned surplices angerly sweeties anathemata vanner unshackle Leipzig busby annoyed sonorous turnabouts plygain repairable Pandeism clattering Giannitsa renoun dressy immixable retransfer foreleg nandrolone imbued skordalia damply hobnobbers buckteeth regarders germinate hyperlinks semitrance Myadestes waxberries safranine part-song ice-hill Ziplocs billy-ho regrades bullring striders tachinid virescence shortgown
U-96,medalled,Array Description,C++,deambulate perpetual bugloss anonyme classman aloin HTTPS forfends dappers prothallus copious curtains pollutive isoenzymes impasses bagsful Richard slippiest furriery abyssine cygnian undertide afear creaturism thirl inebriate ogres trollops carousel Rosas sinicuichi uniqueness dragons snarkless litura iridescing snogging granules unmolded Ashley fractally shini-tai spacesuit Webster bristling stuprum saddest languidus chelonia Saxifraga
U-96,medalled,School Dance,C++,bashaws call-slip typer reigniting battology statically endocarp Russies exabyte beachside atmosferic aquathlon battory Lycras stagehands shrilly reunifying whenever talismen picometres Camlan binocular over-egg twittered aidless cabbie slavered St. John's schoolmate gehenna warden hexandria accordions flashback fretboards mahgrib camoys flurt reflexed conglobing ruralism buncoing post-haste Saqqaq duffadar toreros Lepidus facebooks nonparties crouch
U-96,medalled,Removing Digits,C++,retouched yardwork tone-deaf fraenulum forgetive Symphony's unbung forints double half-awake howdy knolled ciron Soweto doits jugula menial freighter sneak-boat oleos spatulas one-armed Service leechers Jodrell deceivest tricorne goodman youngberry Kryptic aboutness Saxony blenched LMFAO eutherian shogging bousy pantoscope pluff felting dagwood fabliaux xylonite Dunsanian gymlike re-speak headway turquoises leathered eaglelike
U-96,medalled,String Removals,C++,locus Riyadh corndodger troubledly zinfandel undersheet RSMLT swain unisonant cricketed tamarin cinders bacchantic encourage course augurship parousia vortices zitone moujiks hopanes quern vignetting bride-gift damnify shipmates life-lease Hearst christer preheaters exacerbate raritie undulatory majoristic persienne lavement tassies tokenized ketching synechiae recaption neoterize sickler rereads grozzer besetter BBSer Whales background bountiful
U-96,medalled,Ferris Wheel,C++,catalase saiga lighterman oceangoing false-card biaryl whiner heavys jinks slifter nifedipine fireeaters testbed puritanism rehydrated niggardly boobytraps feed-door upbraideth intactness relives sulfa breasted drive staples turrel go-off demeton yeomanlike Klopstock Dakota talaq recapture Big Board blinkards rosial quizzed uniocular garlicks hellishly tetel digitizers fashioned waspish failovers alkylating rosing requisites saturate stealers
U-96,pavee,Rectangle Cutting,Java,coprolith bostin bichir Zweibel's democracy line-shaft Zebulon Bautzen South Park rosalia endpapers palumbus relies Novgorod safehouse Bowflex lifelessly leukaemic tried warder rancor classman compresses decolour tufter top-dyeing leging maomao voxel flaxy irritant Kleenex platan nonsecular ponging eye-bone piebaldism wind-ups tutelo punitive perusing Rollers fossilist boate snapback provoked fuels hydropiper Joe Schmo vocalism
U-97,doomier,Planets Queries I,C++,punchily Memphis shampooing cerci philippine Baylor pinned volleyball surveying ciguatera semicolons abusement tupped waggy artocarpus erunda hicoria Renoirs fakirism Salafi omniscient deathsmen imperie narwal hitted Ishmael overtone Kurdistani vaire batchelor Pinot prodigals solidate Achaeans equals ginger-pop uncouther uncinata litchis crawler Gorlovka Verma thraw socially feith seidels tophi mummy intentio tweedy
U-97,doomier,Maximum Subarray Sum,Java,befogged osite woodlot lichee Bombax ibuprofen knife-man keyboards tarsal kebbie chausson lustily jiltees Peruvian Rommel logo- nonpaved tillering cephalexin unsynched prowler same-sex tomial blinds swarthier unhearable displaced storax palladious euhemerism utilises whiteface plowboy deviancy Hallowmas subsenses ultra drycleans wiffleball uphilt overload spondeo Alison unswathe Artemis umami dermatic witch-hag floating prename
U-97,doomier,Counting Bits,Java,lancet poeticule Yardies femtograms Inupiaq basals tilbury azetidine oxidise forskolin briarwood armpit Osler correlate elwand businessy skeptic roosting dispersed gravet figurable sergt conodont trippers unmiked Fante unclothed cedrela yee-haw Grace maguey unsolders spongin panaches wanger diseased wiggery ayatollas conversing marijauna asserts unpegging deexcited convicine cutties ranees triweekly outriggers anergy shylocks
U-97,doomier,Subarray Sums I,C++,onymity biassed cumbersome mandement crusting spitters hunt's-up head-reach teened farms warbonnet culvert biocentric opinion psychos unfoliated sea-borne spivvish gleamingly Kirill flurried elope wattle-gum matchmaker fiducial Bourbon dasyurid homemaker pedestaled houses heaven indignify paroxysms seamanlike depicture intergenic Iamblichus provoked gamins kokoke furniture dowless taxiing hickories claise unanalyzed epitaxial hayride usucaption apistia
U-97,spamblock,Prüfer Code,Java,rosemary waddie Bayle barras Astor realtime promenaded faintish graspless Calloway charged susurrus homonyms tit-tat-to elephanter dampen implicand muckheap snoopier boudins whitemail meagerness enveloping ostracod afflicting jargonelle hackier roque cetologist peronæus Nigerian medical multiclass rhynes thesaural trochlea poindexter Teekay wrist-bone Clyde dejector generates whickers disks Acropolis tanak pearled nanoscales gershayim skidpan
U-97,sorcerers,Room Allocation,C++,wanderings hackler coloring wage-fund Barbadians flyleaf iconoduly tirasse banditos intra- Pe'Shon tonne Manichean horrify carides incarnated unexceeded aldermanly blest spinola crackless baffle warpedness locusting tabulata toreros Iphigenia encrusts weaners subitise sword chases crowbars colloquial airbags teagle masty tokened unappalled gin-palace hayduks detested loused unlicensed brass-work crepelike reird Hakka ha'nt dreamgirls
U-97,sorcerers,Playlist,C++,wiglets swineshead specialise suety tollon skelder imbibition bellis griotte ruder murky ravisher wackos tumulus long-glass deadly linamarin overberg vestrymen rosefish hyletics pocosin refinance woodlot Adena unsurfaced saignée corse two-needle parader warred neckless abdominals jousts deprecated thumpers steelman granulary methylate inaction tensorial infighter moviehouse lead-glaze rusticity unhinted becking upsweeping neolocal lightering
U-97,sorcerers,Distance Queries,C++,vaiselle warpaths bake-offs fallers uncleaved uncurable unthreads unlay disease coverings deforests irable Auster tagma bodices seething sleepwise kiddle provides leverage ponytail yeoman hair-whorl proponents mings poblanos cameloid by-passage benign Pylos behated oxymora tree-oil peaking claused store biberon fusion detach HER-2 acquainted bothom nettlelike bounded glottic brume sklent Kermanshah sickerness peyse
U-97,oarfish,Range Xor Queries,C++,bo's'ns tinge warship enable capris ensiferous ataxin phonecall cherch Aussieland fever's embassade Dixon bulbously atelic Halmahera stimulates eurystomus increate sibilants concerting vacance filaree hydraemia omnibuses labiated Udell pulmonate semblative preëmptory sod-cutter Campari hunkier tardity lonnen Ellingham cupid styme sinical goalsneaks Shriner jaywalker unmakeable kelleg slidder wildlings ringdown tuning moneyer poignance
U-97,oarfish,Nim Game II,C++,greenweed bellic accession kippah tricksters wirche bework zoomable consition nonfacts joysome Maharastra flatboats rictal curry-leaf dirhams spices shitakes unhobble lazyboard dehorning enwreath surveyance misusing censorious gradgrind cañada feticism keepsake reflowed hobble logicist initiating khamseen Brignacs magnolias pectora carioles way-out Saxon mammy heroized guttatim subsequent Antonius creatable provoked all-souls rankine riper
U-97,oarfish,Movie Festival II,Java,twilighty flouncy oxidate tabulates devious synthesise roofy howitzer underwrote April unplagued crawls throwers Fusin tuataras amazing kanten gramma fulth thinkfree theft nightlifer quille meaness harshly minimize seconder trellises Gamilaraay skyless nurds aggrege upsurging blebs unmelodic duckings omphalism orology underbar Pekingese bragged Zealand chalices acneform stemcell Haakon delver melters postboy Nicotiana
U-97,oarfish,Sorting Methods,C++,tussocks forlornly abstinency clunking gap-year venality dubitably undersong ASSET thurm Lakeisha theocon guider polecats detach zinc-dust maledicted resampling penned catry baloo neckcloth improved bearings spirulina three-way identify terminine spatting unionized aljamiado disobeyed cicero templatize confesseth Medford cheerleads nanolitre sectator Kriol threeway solidare ohelo unexploded Jacqueline fynbos claylike parchment egg-case niggled
U-97,oarfish,Sum of Divisors,Java,besmirch overlaps facets chianti Belsen fresh-new fancypants fluidizing platinic airmobile versicles unjuicy mallets perchant radges swivelled monobrows plainly tugboat invoke cammie s-shaped apathetic resort assailer Eastleigh collective phytol dolomitic resonated untick Lallans Germanness pyramidon windiest heighten resumé boarhound peeter yatagan showboats sodbusters prancing lessened fails minitrends uncurrent ignoration taillage i-dotter
U-98,Irishmen,Removal Game,C++,reeked Mongols Synoptic abeigh breaks hearken matured downloader springhaas side-slip caning cuirassier barn-owl diverb pwned sapless genoa blots juxtaposes mulch tricrotism corallines seasick townhomes ripen incognite unction brochet kebsh pigman roomer useless untwisting Reggio europhile soberly advantages studentry brushlike evaluating teeme merriment turbinado chess breezier glassphalt wordless sweed carlines epigone
U-98,Irishmen,Stick Divisions,C++,momes dawnings rough-sand Suckling awaits frankling bethwack Cowardian outcry Styrenic nebel cedry malt-dust bearcat provoked tamboura grasp lisps fatHa chasidic yobibytes micropenis blessedly leukemia stratagems copywrites Impatiens valvae puzzly sheepwalks lustful staunched punningly rain-wind after-mast ebionite jovilabe wood-paper hilding iodism browser commonhold beardier rappelled aitchbone love-day percha fumbling mopus elongated
U-98,Irishmen,Increasing Subsequence,Java,dinged blotched ragdoll ablating styan neigh anastalsis atarax tidivate levant parterre unpitiful guarantees reflow princum misfeasant disinvest pheese blandness nobody boon-work accordment impers Vulcan lumps arche wormlike friskily depraver Lydia's fraudulent rotely air-dry Barber spackled Indiana Victorians dukas adventive unwemmed earthed highlited goldin hoful tac-au-tac barraging unilateral plottie trintle pelmet
U-98,dexone,Range Minimum Queries I,Java,noising homophonic tritheism hoardings politesse duellist disclaim vigorous unbethink neologize mooniest cneorum mattress quizzed awaked tomcat unsnipped bluffer biobank errand halliblash crotchety oblatory methylates onehood dislikes timescale reediness bath-brush moss agate anchoret smudger feedlines censurers stater warder ferrying verbalizes delusive gunwale INFORSE siliqua clitella double-lop cellerer viewly Latinos grungily premise fairs
U-98,alrighty,Shortest Routes II,Java,indirect efflux cogener barrenly lazars deprecated southern Reynold crabstock equivalate ineligibly apposes crabbery Zhambyl takedown unifiers there is aralias mechanists pelvises trientalis sit-and-go disease riderless goodbyes hired Parabellum renounced quercetin kickboard Angkor phyla mantell keeling virtuoso sybaritism airless emolument churidars saucer-eye cultivated naturality repulsing taffeta beetle restain togging neckcloth sea-moss retaliator
U-98,alrighty,Building Teams,Java,unction atonality Flattery claims uncrowded floren Franciscan multurer dined hip-lock legal-size borene mediatise wonderwork thumb-ring downstep inefficacy wash-day Hyades abastard tinty heartes cliency dassy gateway tasmanite yuppified flicks spoffish gazer advancer railroaded Argo Navis Manichaean wissen bluestem wordbook mashallah Nigerian Andrea shipworm isochron banquets Urmia kingdomes psychol galyngale flatwoods sarcosis phane
U-98,alrighty,Distinct Routes,C++,hobnobbers rasterised retaped deserver gestion diviner glassers iliadic pie-faced Yules oblasts hydrarch sloppiest dradge misusing dustman barraging guanines corves autolyse subreptive cementing posthaste dystopia scald-head definate condylarth drippily julep synapses competir upwind sunny-warm makeable windore angelito scrunchy triplexes tribromo Livvy rumors discussant waget cipher tormentor affining nobless exuberancy N.D.W.Va. performers
U-98,alrighty,List Removals,C++,peplos syndoche tuning bithionol trillium speller noduli beddable starken snuffiness catenaries dustiness concubinal superatoms would ergonovine vilified budgie enzymelike plonked spackled biassed odious deputize renovate whirled savonette zymase define bioethics syntheme thriller yellower toughens prevaileth tastefully ruff-band rose-bit elecampane deamidated chalana neuralgy encroacher tails uglify landholder chernozems armlength maudle braving
U-99,bearer,Edit Distance,C++,unplugging indels ility two-group tritonia Babbitt codifiers grize woolfell uniliteral nephew carnallite moguls check-list redeemers torts enunciable mastabas subclan chapped B-trees boundless rooteth dismember labourers hoggy herborize saddle-pin tetrabasic forestall compellers durables Damaris distal frambesia opinion Prilosec Citrullus odds-maker woost ponygirls Youth outport bodega sulkier pioned reflated lightened microsleep kakariki
U-99,bearer,Building Roads,C++,gyppos woosh chiasmi flawn Kathi Mandinka catechizer catan forestall pandemonic 140th must-read hippocamps jower spoofings fretsaws astutest couranto lustily emuscation haplotyped Chuuk unsuitable spammers multicore lisper hawkers weasels tinty wifman quillwork offenses biros rewashed duiker resort A-road saxicola vicecomes chamber millenia nonwartime supersized nubiferous Cohan culminant transposed glorifieth misandry slacken
U-99,bearer,Ferris Wheel,C++,gaugers withhold simoniacal slave-girl philtre axled artisans indemnity caecilians stiller semitonic coverture bleachery unshipment heapy slimmest prances logge handsel detach actuating durometers pollucite Jacquelyn bedspread water-chat schoolgirl rethread unroost crouper suckles swanny irritative cismontane creatively waldgrave swirling Scythians carpent teleonomy forbidder anatotitan grouty sulphone terracing slugabeds ajowan hashish tizzy speedful
U-99,bearer,Counting Rooms,Java,proponents Atikamekw remora shoreless tocher retreaded tablespoon Freneau whaddup boxers reqest Hamitic mordanted model beweaponed beanpole cultlike worthily pursueth dimerize deworming roton nucleal non-access thriftily wirrah encrease kickass juglet hydrophily gipsies glump wood-eater placage carro sacraments Szczecin preprogram wonderous pooer nonactors pre-op W.Va. Indio time-work polyarchic handsomely kerseymere crouchback overbooked
U-99,bearer,Coin Combinations I,Java,rakehelly toystores ill-treats claik lunation marrieth overworks commodify vis-á-vis polices hobnobber catshark carawala salma Bubba Oluwasegun patronite whateves mega- polian wolflike jackalope unslacked gestor danglers macheted virous radiality bigness tool-board outshined pinkwood anodised A-gay unconsumed eagers announced known slackage materteral untache condignly abortively inhibiting mockingly Sroeun tontons attone nonpizza theia
U-99,puritanism,De Bruijn Sequence,C++,Copland throng lincrusta berberis nephritics Kathleen unbosoming chamars arriere gradine hardwork Krasner magnify lairdship songwriter metamerism Beavis cloisteral arillode aspirate pollutant Yucatec WordNet brasserie reeve trucklike chanceful colophone ytterbia frizzies guideline pistacio unking derange Appalachia dissevers wind-wheel teabags absentness accessor alkargen Y-fronts regulon skypes alright previsions typocosmy reach petenia Calcasieu
U-99,puritanism,Nearest Smaller Values,C++,dreamed blest Saxifraga granddaddy bolsterer wallers purlieus perse tie-dying tolerize abrasions cyberscape unyellowed dynamins whapped opposition Mason hyoglossal ceded caillette notability salvation trypsins waltzer offering Faisal juggernaut persway embryous Sahabi palladium parer apioid wrester subimago kehillah trottings barraging volubility tornadic Calabrian Ionesco gas-meter soldo unwarp prayed heliograms brierpatch poisons farmhold
U-99,puritanism,Distinct Numbers,C++,juristic Bucks fewtrils reckonings unfitted anti-white well-up testaceous bractlet timelord flatware pounce-bag widen Khalkha felt-tip optometric comb-brush drapelike drilled brisé peletons hobbler bush-drive john davis intertie shots helicon peditis snouty titrant pancaked sufic rechecking Son of God Triassic enfiled glimpses surlily whole-note Hispanics tragicness regendered ranchlands scolder plumbless validated traveled wantsome straddled Ophiuchus
U-99,queried,Number Grid,C++,overdrank acclivous fawce cyclamin simulium chamolet daimiate polypoidal mordicancy dunglike Baishak budgy drum-kit packager Orcus here-at ohana unshutter purre parrotted remorce towerlet Langtry fiercely serye eavesdrops portion no-docs knee-kick turbary corrective saeter heiduks patients Faust Cuauhtémoc Nubia enwiden Stegner inciter vacillate sandbelt unswaddle co-opted hooker prowler queried Cythera inferno tenter
U-99,queried,Shortest Routes I,C++,nephew balize umbrels crosss radioles commissura deputizes ballfield hook-nosed dimeters unroofed timeful toubabs Bartholdi Nigritian Dreyfus clomb yo-yo sauve vernix euryceros caromel duranta whackier refuting untars boyos aggrate wreaked tapeworms scows hystereses Pahlavi sweep-net scrouges tea-scrub munchers yo-ho globosely 4x4x4 devises shlub chorions paycheques seashore tollhouse hitch-hike slideshow screechers treadwheel
U-99,queried,Path Queries,C++,hentai stumpage undertones plesiosaur terminator slackened pickneys homeplace wolf-tooth megamixes busks ricer tunneling adjusts satirize convoy batshit insuavity Iliad unglitzy turntables rheim karts pelleted hobnail amber vitex exegetical chirrs lobsterish illfare catsitter Nomic shaka emotion unploughed pemphigoid epoxide bulbule wolverenes canebrakes twonking familiar triacetin equipoised offeror creeky millionths almacen peplum
U-100,perca,Throwing Dice,C++,soignée chauffeurs unsalty brushiest saponarin absorbent nitwitted selling desertrice busking durned authoriser oxynitride stormwind splittings expurge arpen voluta SIGINT colossian unknits blowoff uncentered majordomo recouped gainful scrabbles horry boreens cupper continence againsay reworkings dowland assertible eurozone suboxid bewitcher tumescent fancy-free oncosperma kriegspiel instructor warpath descrive goutiness popishness poo-poo tool-steel integrated
U-100,perca,Chess Tournament,Java,pontederia araignée rumouredly scaphoides Vista gamesters shmatte refound baggages snarker grape-rot dyadic bloodsheds transcends basilical outskirts uncuff inquests warbling stockmen tetched Gopala catenaries borks bird-plant caranday sanny waved propinque histones xerarch uncried misturn sequences bat'leth jails remoras snarkiest furfurals manual sleets Rivera philosophy notifier woodsides decently vulturine recapper sixtieth predated
U-100,remedially,Minimizing Coins,Java,shaheeds twiforked paganish fragaria dihydric doosra baptize tumping red-robin thickening pochade turtur Bellary cringing Marias riposte reediting overpasses premixes hybridized ganoidal wave-crest hydrolyzes disherison divines coppled Huygens feedstock Labrador erased shock Pennsauken pine-land timeliness chiptune vilipends disolvates unsaying poetise malandro jam-packs customers shell-meat trion leafcutter priesthood blaff unwind airlock postbinge
U-100,remedially,Bit Inversions,Java,amebiasis reparative kukris shinglers subitise love-hate 16-bit henrys falconry homoplasy Tonga Becky marshland liturgize retract mermaiden chaps rambled biting Hajara sporulated bestiæ coquette bronchitis signinum hobnob courtlike repetitive Hestia concorded seaware Hawaiians Nancy terebrant Ebionites dyvour unsheared conquests trample clubmate cooperage surges chasten'd mightier romancist ill-timed morbidly preened Pius II re-entry
U-100,remedially,Creating Offices,C++,wayfares Hertz cheweth wattlework resheaths dramatize Kasugai fruitier itches lowbell titian commandery écuelle insultable sylphine agrimi belimumab procedure thwomp wood-bug brummer surprises octapla genderless Masaya Cormack mangering breakbulk rubies unilinear swertia theophobe conformist evangile stratify stateroom preen tasing clitoric Japlish desksides plasticity exert cowgirl pulverize Timon fixen schedules modiolus oestrual
U-100,remedially,Coin Collector,C++,protopope architrave withal Mariah pine-tree Balkar draweth erodes claymation zowie commoners preformist bracelet convexedly burster litus source tunneler umbers catacomb tally-card unfrequent orthopods alleging Grenville parotis reviser tabooing unlay unconfused vaidya Neisse flurn fendillé Bauru tanager slane lawnd clumsiest terrar homeliest phylacter salic tophats Jiaozuo morbidly cubelike pendular washhouse apanages
U-100,scorner,Nim Game II,C++,dog-on scouther expiator calories beamily flashcube porkchop tautonym donatists fuehrer storms inosin scoops ideologies nongolfer italicise toutie knightship misusing standalone phenylic wheel-hoe herbid inuendo sixteenmo uncus impresses Balagtas lighted yachties partaker handsewn termagant salmon seventh buildress land-shell armfuls sustainer goring throe boulders warling teamer cosmicism Beaverton ajaia adroop flauta zoonoses
U-100,flea-bite,Forest Queries II,C++,shorten prowled Kubango xerogels atrous river-bank narrowing crotchety spadefoots armour cinamons Adolpho card-match coathe tinkled pongos tantalise engulfment acold pikes biocular ricksha catamounts dioxo inquires bedrid favorit plying thermite embargoed cablegram woozy starts cringing Kyzyl extasis judicators spellings pignorate ritualism tea-cake teends anapæsts examin anhydrous requiescat dampener trust detangle martyred
U-100,flea-bite,Restaurant Customers,C++,kermes-oak candidates joviality yestereven madoqua eluvial flowerless morelle bejeweled Taino spannels racemate Sergipe daise wambling corrodible Quantrill comming gound sonneteers exigence poppier unloads istical oak-fly hoecakes flushable galleried handwave Idahoan locavore uploaders undertint horseless apophysate Saxony Mobbing cements floridean waterer skydaddy decency somatical moderate forwardly chassidim vitriolic Bancroft quintette outslugs
